step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1510.0,18,375.0,6.4655172413793105,7.2675341199082775,1,12.0,0.4953805183321973,2,15.0,0.47210506425604826,1,4.0,0.49409108442480343,1,14.0,0.0,1,16.0,0.5369086037752745,0,2.0,0.9474902354168808,0,5.0,0.9144356430069899,1,36.0,0.5697069206523186,1,14.0,0.33483595887870804,2,19.0,0.4372915470342303,1,53.0,0.2047602649970072,1,8.0,0.6374608931810998,1,33.0,0.4864214322168542,2,50.0,0.0,1,56.0,0.5358847176996964,2,79.0,0.4551797566089898,18,416.0
1520.0,18,399.0,6.65,7.874319217044168,1,22.0,0.0,1,20.0,0.4718219886127104,2,20.0,0.3159433193422775,0,0.0,1.0,3,35.0,0.3623869673201956,0,1.0,0.9502479318484198,1,5.0,0.5346443858141974,0,0.0,0.9674182736004104,0,0.0,0.9425663198589462,3,42.0,0.22396256709462445,2,70.0,0.0,0,4.0,0.8092306479635507,1,43.0,0.3291215378578099,0,0.0,1.0,1,66.0,0.657267413678012,3,99.0,0.5284520974038176,18,427.0
1530.0,19,384.0,6.295081967213115,8.216967567882852,0,0.0,0.46740136134441873,2,21.0,0.303054322978718,1,16.0,0.4982373183815093,0,1.0,0.8734517273269589,4,67.0,0.48222050168883784,1,4.0,0.652197851556429,2,26.0,0.562615528637079,0,0.0,0.9493639355681935,0,0.0,0.9322761711547817,3,74.0,0.3898385129457715,0,0.0,1.0,2,9.0,0.4965984957907857,2,62.0,0.3108111853770722,0,1.0,0.4346973976138865,1,76.0,0.15247003181123814,1,61.0,0.7562547923174568,19,418.0
1540.0,19,429.0,7.032786885245901,7.45177281930658,0,0.0,0.9288445847877854,2,41.0,0.3944554022216331,2,28.0,0.0005726310897948508,0,1.0,0.9969034278358261,1,28.0,0.6507613906607463,2,18.0,0.46997715152146907,2,44.0,0.32965148129931443,1,7.0,0.5290092166644961,1,7.0,0.5347399329933048,3,103.0,0.37731814931288704,0,0.0,1.0,2,26.0,0.36206118840303203,2,82.0,0.0,0,1.0,0.9476403167411551,0,0.0,1.0,1,73.0,0.6387494192420378,19,459.0
1550.0,23,599.0,10.327586206896552,7.065531188605444,0,0.0,0.9171171750275028,3,62.0,0.3969099716667888,2,48.0,0.0,1,7.0,0.0867602889559873,3,49.0,0.20485496771197567,1,24.0,0.7235222562455874,1,31.0,0.005783254974079819,1,12.0,0.6280039734570644,1,17.0,0.728515246828955,3,135.0,0.49771365467308176,0,2.0,0.9547721363245958,3,56.0,0.37073062032587695,2,102.0,0.0,0,1.0,0.960202022182032,0,0.0,0.8229736091861657,2,89.0,0.31970046337246805,23,635.0
1560.0,22,648.0,11.368421052631579,6.944501243241553,1,5.0,0.0,3,92.0,0.15378804880674074,0,0.0,1.0,2,32.0,0.6311796176335692,3,63.0,2.699885055524891e-05,1,4.0,0.6326418519746354,1,39.0,0.0,0,4.0,0.7601202577949026,0,5.0,0.7050010675006075,3,165.0,0.4646771206568893,0,4.0,0.8800707919195035,1,35.0,0.6367630587767135,2,124.0,0.31708818753415774,2,7.0,0.0,0,0.0,0.9356541724440945,3,113.0,0.36498107649142497,22,692.0
1570.0,25,786.0,13.551724137931034,6.568925918282526,1,16.0,0.4661583602268085,4,129.0,0.19807863433886788,0,2.0,0.9762981920297833,1,25.0,0.7410890275391281,2,70.0,0.0,2,16.0,0.32983777568998474,0,0.0,0.9697701098497232,1,13.0,0.32835558013737604,1,11.0,0.7323708204638265,4,197.0,0.16521609850323507,0,4.0,0.9312561726045235,1,43.0,0.6115868388966281,2,145.0,0.46063762047777707,2,17.0,0.3223236031182844,1,1.0,0.04671193970756853,3,143.0,0.4659152260865903,25,832.0
1580.0,23,905.0,15.60344827586207,6.406299953153605,0,1.0,0.940629204056465,2,94.0,0.458250956216054,0,7.0,0.8786758851363121,2,41.0,0.40435146652108456,2,92.0,0.3080799105272652,1,24.0,0.48451108557088296,0,0.0,0.7738030324394211,3,36.0,0.0002896849906592731,2,22.0,0.09609165188571603,4,230.0,0.0,0,4.0,0.3683239317563056,1,55.0,0.6945443060228467,2,165.0,0.4857188605904533,1,29.0,0.7589847185379313,1,8.0,0.0,2,149.0,0.7024812922183854,23,957.0
1590.0,27,805.0,12.983870967741936,6.753839424837914,0,1.0,0.01267038932680679,3,116.0,0.2402531095156254,1,8.0,0.725621052726579,5,78.0,0.26584588343952265,2,113.0,0.47568634399394805,1,34.0,0.43738646145005394,0,0.0,1.0,1,31.0,0.6079331757250869,1,29.0,0.0,0,14.0,0.5056838618578139,2,25.0,0.43727068637281963,0,2.0,0.7731904922770266,3,184.0,0.23716329334803107,2,40.0,0.570583837622069,1,19.0,0.5967770742978028,5,171.0,0.43885948702600347,27,865.0
1600.0,26,997.0,15.338461538461539,6.841920367128123,1,12.0,0.4952426446555662,2,134.0,0.17465709686178157,3,23.0,0.38802695133849213,4,109.0,0.32036611802274545,2,133.0,0.48392758710955547,1,42.0,0.0,0,0.0,1.0,1,41.0,0.5839713708686317,1,39.0,0.0,0,2.0,0.9634762052633349,1,27.0,0.7639455896304378,0,0.0,0.725592699892166,2,202.0,0.28927295045926016,3,64.0,0.3355903435557062,0,1.0,0.9519506941173281,5,217.0,0.26932410664443507,26,1046.0
1610.0,27,1197.0,17.865671641791046,6.604956700663423,1,22.0,0.4935973806304828,3,164.0,0.38399682761439263,3,53.0,0.2793327672807049,5,126.0,0.17274835124055185,3,159.0,0.21167031395976868,1,52.0,0.0,0,0.0,1.0,1,50.0,0.6199428123078868,1,49.0,0.0,0,4.0,0.957889560938231,1,35.0,0.45723568411067317,0,0.0,0.9357267651219178,2,222.0,0.28607021264249893,2,73.0,0.3077648032529017,0,2.0,0.6758903362620726,4,232.0,0.32492825990992785,27,1243.0
1620.0,27,1078.0,16.84375,6.852385969849909,2,39.0,0.4594147906499071,3,196.0,0.38283209896802406,2,40.0,0.5032962681398326,2,31.0,0.574135260297666,1,20.0,0.459179628798475,0,0.0,0.9202734585354739,0,0.0,0.9838828141821655,1,62.0,0.6914367897450245,1,59.0,0.3856986949754481,2,11.0,0.3426937901615327,4,62.0,0.19930596258234623,0,1.0,0.9823800741951256,2,242.0,0.47744005908985204,2,93.0,0.006955610725161533,1,9.0,0.6203908700943899,4,272.0,0.18919072047712518,27,1137.0
1630.0,23,758.0,11.84375,7.536074730625433,0,11.0,0.9336874941833431,2,35.0,0.3246546373280221,2,58.0,0.575199194394664,2,51.0,0.3925104867035939,2,30.0,0.32485117879463143,0,0.0,0.9907080169624464,0,0.0,0.9340032439763906,2,79.0,0.4873615369728457,0,0.0,0.8465027347431976,2,33.0,0.4766269237400722,4,102.0,0.19042967935066357,0,1.0,0.6179480047016594,2,262.0,0.3824640131407303,3,124.0,0.3668958272895189,1,11.0,0.6249695862238982,1,22.0,0.25478258302867796,23,819.0
1640.0,30,930.0,14.53125,5.662128531875593,1,13.0,0.5408195015083919,1,44.0,0.2727229681121743,4,83.0,0.3205462446060555,3,49.0,1.526513479389136e-05,2,40.0,0.4158457873677151,0,2.0,0.937314147431556,0,0.0,1.0,3,98.0,0.21171219049581264,0,0.0,0.7677218466983969,2,51.0,0.31198850439809617,5,148.0,8.642778346602017e-06,1,3.0,0.46330062343490475,3,288.0,0.2728831668542166,2,110.0,0.5672600572637896,1,27.0,0.7517813108214816,2,41.0,0.0,30,997.0
1650.0,27,1084.0,16.676923076923078,6.65054543404782,2,33.0,0.45309471222389847,1,52.0,0.45733995710847486,3,57.0,0.472554529268556,2,65.0,0.16742037813036373,0,0.0,0.8951248198383379,0,2.0,0.9216560510107187,0,1.0,0.9993324762773667,3,126.0,0.22544862395592868,0,2.0,0.7198084892617622,2,71.0,0.2680020762284107,5,198.0,0.0,0,2.0,0.9516843877422341,2,302.0,0.32792356881616774,2,130.0,0.47859389827612986,3,38.0,0.41234002574792633,2,61.0,0.0,27,1140.0
1660.0,23,1032.0,15.636363636363637,7.292767554523049,3,59.0,0.3795201568238156,1,62.0,0.44854687365771484,2,27.0,0.46660222997982415,2,87.0,0.48679509705808516,0,0.0,0.9412985630715972,0,2.0,0.4738792227480204,0,11.0,0.8833689911924949,2,130.0,0.2809152740031076,1,11.0,0.5648637745428111,1,13.0,0.6495870691350759,3,117.0,0.11907279408256721,0,2.0,0.28639969861251413,2,322.0,0.0,4,166.0,0.4496706627400171,0,0.0,0.6454899885392208,2,83.0,0.3043445042345971,23,1092.0
1670.0,19,871.0,14.278688524590164,8.00749867004403,2,68.0,0.4666149722332569,0,0.0,1.0,2,48.0,0.23583110655095402,0,4.0,0.6833442466262352,0,1.0,0.6953264623770868,0,0.0,1.0,1,17.0,0.7938219737714313,0,2.0,0.9547274874498751,1,21.0,0.750595691128494,2,24.0,0.31796729591211986,3,147.0,0.2224213947037875,1,12.0,0.62318066804032,2,342.0,0.31732461554068553,4,206.0,0.4792400341206868,0,0.0,0.9664579008190114,1,41.0,0.6414897502259327,19,933.0
1680.0,19,559.0,8.873015873015873,6.6511211919926385,3,92.0,0.0,0,1.0,0.9879322773853128,2,69.0,0.434698545018808,1,11.0,0.46607100251706746,0,1.0,0.9574421681057653,0,2.0,0.9060113657846227,1,24.0,0.7312831792408966,0,2.0,0.7583514402498447,2,30.0,0.03273317949003607,1,12.0,0.41379340820590493,1,46.0,0.4655050192744789,1,27.0,0.7458598619466468,1,0.0,0.6435584673404632,5,308.0,0.21924486641582447,0,0.0,1.0,1,51.0,0.32813819200987304,19,676.0
1690.0,25,746.0,12.03225806451613,6.856096152807761,2,107.0,0.2721055925273605,0,3.0,0.9311257183298696,2,87.0,0.4331701710689327,0,1.0,0.9281677752266593,0,1.0,0.9298616923443277,0,2.0,0.9461774809162556,3,27.0,0.3611531349382048,1,7.0,0.5449187538395088,3,60.0,0.0,2,33.0,0.45034301530925996,2,59.0,0.3226116026459882,1,37.0,0.7705285251720293,1,2.0,0.7088055969156482,7,373.0,0.29136308936797634,0,0.0,1.0,1,59.0,0.06018042556317028,25,858.0
1700.0,24,724.0,11.138461538461538,6.372653142593807,2,127.0,0.306291044345766,1,11.0,0.5646894889831142,0,0.0,0.9494398491090005,2,2.0,1.2861715137678779e-05,1,10.0,0.47092253521234806,0,6.0,0.6770282280348467,2,16.0,0.3217329607169492,2,26.0,0.2897659842834408,2,70.0,0.0,2,55.0,0.5630783707442741,0,2.0,0.9389825157302201,2,50.0,0.1807379323874624,1,4.0,0.6366226068083963,5,377.0,0.33178266594085665,0,0.0,0.7510788415566786,2,79.0,0.0,24,835.0
1710.0,29,897.0,13.590909090909092,6.012922315874209,2,147.0,0.27272661540765825,1,20.0,0.5883304583082922,0,0.0,0.645727195664785,1,12.0,0.484674835930148,1,22.0,0.6169079288056059,2,21.0,0.5867157729136363,2,37.0,0.47247655981818776,2,34.0,0.3359862290040199,1,32.0,0.0,3,77.0,0.24912419548034898,1,5.0,0.44422134276723724,2,65.0,0.4749011618834197,2,15.0,0.005372467313120012,7,445.0,0.2667360688596129,0,0.0,0.9394482804677198,2,80.0,0.3170591801477492,29,1012.0
1720.0,23,991.0,14.573529411764707,7.275939364014632,2,169.0,0.30144424055853797,1,5.0,0.507374847888998,1,4.0,0.5980546136460805,1,22.0,0.48045445949472565,1,30.0,0.472062812380588,2,41.0,0.3437198584697431,2,59.0,0.40548216684871646,1,9.0,0.45428212393845907,1,44.0,0.5425841319099449,2,62.0,0.5975012974274526,1,17.0,0.6126689224793909,2,85.0,0.489202566751075,0,0.0,1.0,5,420.0,0.3527368561253129,0,0.0,0.9110926761727052,1,90.0,0.6313561253682481,23,1057.0
1730.0,20,1025.0,15.073529411764707,8.087154017132036,2,189.0,0.29768316532978645,0,3.0,0.8964978350172453,1,14.0,0.6613173681814417,1,32.0,0.0,0,3.0,0.5165843057206762,1,32.0,0.0,3,89.0,0.38644940719863186,1,19.0,0.2995926172299724,1,58.0,0.7514331068356015,2,34.0,0.5573328438228181,0,4.0,0.9639180114742572,1,31.0,0.061619572886938825,0,0.0,0.7661455703187493,5,470.0,0.2723327625005492,1,8.0,0.7239094881808484,1,99.0,0.47423041763143353,20,1085.0
1740.0,17,518.0,7.848484848484849,7.760403283473539,2,207.0,0.47563717150830775,0,4.0,0.9263597220228185,2,12.0,0.03834063319300223,1,42.0,0.48126450719597175,0,1.0,0.9205441689150334,1,45.0,0.6393848114291435,3,119.0,0.19126418921111016,2,39.0,0.5103229743516267,1,6.0,0.6308660229255738,1,21.0,0.36040786823774296,0,2.0,0.11298245827477524,1,41.0,0.4870881106272627,0,7.0,0.9205492402811477,1,63.0,0.1276101047691409,2,24.0,0.5473382059421799,0,0.0,1.0,17,633.0
1750.0,19,471.0,7.246153846153846,8.168792626049525,0,0.0,0.9506354340103181,1,10.0,0.5344532716316845,3,41.0,0.0,1,52.0,0.46221657420578555,0,0.0,0.9579000284373055,1,55.0,0.6277341533275228,4,160.0,0.3094722214398219,2,59.0,0.6383493039748888,1,16.0,0.7228261797096999,1,25.0,0.46042978899937587,1,14.0,0.6726110115844139,1,51.0,0.7283446780388829,0,16.0,0.8478526666192802,2,76.0,0.3027711803269072,1,12.0,0.3205230298173464,0,0.0,1.0,19,587.0
1760.0,19,308.0,4.597014925373134,7.29824182638409,2,6.0,0.2741581684739938,2,27.0,0.0,3,72.0,0.1824083958551967,2,67.0,0.3217254956890798,0,0.0,0.9335443685713386,2,73.0,0.3772417607108226,2,52.0,0.5827441722395326,1,8.0,0.6495978330109479,0,0.0,0.7903398863509515,1,6.0,0.7011138341335764,0,4.0,0.933734727838294,0,0.0,0.5677148663889396,2,26.0,0.4034468505790219,1,79.0,0.8066940200477543,1,3.0,0.0018102948415079309,0,0.0,1.0,19,423.0
1770.0,18,294.0,4.260869565217392,8.31086637049609,2,28.0,0.5702886863240086,1,22.0,0.4893811775843022,0,2.0,0.949220168942607,0,2.0,0.9634961017091428,1,7.0,0.0,2,96.0,0.6213676415111916,2,78.0,0.6084248350529227,2,24.0,0.43205851318452027,2,9.0,0.6179970558163029,1,16.0,0.7420668049640007,1,7.0,0.3611006560088015,1,10.0,0.0,2,34.0,0.6278347291331873,0,6.0,0.949023638107519,1,13.0,0.0,0,0.0,1.0,18,354.0
1780.0,19,376.0,5.222222222222222,7.946331643984499,1,26.0,0.6403944667228432,1,32.0,0.45586952156795446,0,2.0,0.9889650123554723,1,2.0,0.4810033003821255,0,5.0,0.6661805529227842,2,116.0,0.6363575360344202,2,101.0,0.4828690888454782,1,20.0,0.6325758933316946,0,0.0,0.8724259537689371,3,29.0,0.24234889936963128,2,18.0,0.0009350937401448685,1,20.0,0.0,2,36.0,0.5241041885071358,2,13.0,0.3122302648416552,1,25.0,0.5151194487663742,0,0.0,1.0,19,445.0
1790.0,20,419.0,5.739726027397261,8.164846931128649,2,42.0,0.033555554055106025,0,2.0,0.5062953934661886,2,11.0,0.544410824920664,0,2.0,0.9779494125537056,0,10.0,0.8710685653884858,4,140.0,0.3131679199832535,3,129.0,0.3119827345044791,2,17.0,0.5524508102145357,0,0.0,0.7698953759772018,1,18.0,0.5659215608103979,0,7.0,0.9530390580948941,1,30.0,0.0,2,45.0,0.441036837850328,3,40.0,0.24980621637228426,0,2.0,0.943742221124742,0,0.0,0.44903245849970647,20,495.0
1800.0,21,480.0,6.76056338028169,8.083842439502316,1,0.0,0.5938160219490105,0,5.0,0.9237488954070904,2,32.0,0.640283662091765,0,2.0,0.8168137194087703,1,13.0,0.7387743893079117,3,166.0,0.40757783300292694,2,140.0,0.466461674375031,2,30.0,0.47444644887677756,3,26.0,0.46212259900063035,1,29.0,0.6504883849719977,0,7.0,0.9503501900301523,1,40.0,0.0,0,0.0,0.7867821973634525,3,70.0,0.24140476834016464,2,4.0,0.47672211101890244,0,0.0,0.9217654655293417,21,564.0
1810.0,18,333.0,4.561643835616438,8.917803219187336,0,2.0,0.9479604877038323,0,5.0,0.9619776742385451,3,56.0,0.28805533097985686,1,5.0,0.5080368633803489,2,32.0,0.7056345846186887,2,34.0,0.5800697507838484,2,154.0,0.5595334993206913,0,1.0,0.9364913467142113,2,37.0,0.5074624694388049,3,46.0,0.47696083707517034,1,10.0,0.6443347997263139,0,1.0,0.5521151344888418,0,0.0,0.8707271538784235,1,27.0,0.4600510295888556,1,5.0,0.48697233547563584,0,0.0,0.9329600748516182,18,415.0
1820.0,14,336.0,4.48,8.387398614729157,0,2.0,0.6556741745379077,0,0.0,0.9891820435756093,4,95.0,0.4125455613835512,1,15.0,0.6437903338270955,2,48.0,0.5085864305638983,2,21.0,0.42805738254338244,1,108.0,0.3107142291028513,0,1.0,0.022996166750912792,1,14.0,0.40566177310967616,1,47.0,0.7637466266817398,0,2.0,0.9135723674563057,0,3.0,0.9529499151396853,0,0.0,0.8295954640261295,1,42.0,0.6469376950699575,1,15.0,0.6269047297589716,0,0.0,0.9420890195367528,14,413.0
1830.0,18,369.0,4.986486486486487,8.086225440827013,2,12.0,0.20704839437107206,0,0.0,0.9520156967870989,1,27.0,0.806874446759114,0,9.0,0.7277891959478628,3,62.0,0.5148482452011343,1,26.0,0.6491969894454029,1,112.0,0.46734858974818494,0,0.0,1.0,2,33.0,0.5432265079208989,2,58.0,0.3025786596280586,0,2.0,0.4735067034913886,0,4.0,0.9347298996451281,3,12.0,0.000629083108939936,1,52.0,0.42738284419140965,1,25.0,0.47973354901529874,1,3.0,0.45562067062607386,18,437.0
1840.0,19,321.0,4.337837837837838,8.196716581729499,0,1.0,0.9531726750323257,0,7.0,0.8428174344580721,2,44.0,0.6425156824318198,1,23.0,0.7158338697760647,4,99.0,0.5852734680524326,0,7.0,0.9503614028413165,0,1.0,0.9402484237079842,0,0.0,0.10591107341076741,3,58.0,0.46786646586665254,0,2.0,0.2486520677407684,1,12.0,0.4634509072267414,2,9.0,0.4744314858119217,1,12.0,0.4444651479212818,3,77.0,0.3254712622583294,1,35.0,0.020171370103610663,1,14.0,0.4693103056825832,19,401.0
1850.0,20,294.0,3.92,8.545254009364037,0,1.0,0.9607136004309218,0,7.0,0.887558830802137,5,73.0,0.16504465788324937,1,33.0,0.5850353185786756,6,115.0,0.2726508449878299,1,13.0,0.6957233759955676,0,0.0,0.9527626884313731,0,41.0,0.9705830025070132,3,49.0,0.3632478964030784,0,2.0,0.9973150131104729,1,24.0,0.7117877767308449,1,3.0,0.6260239746072972,1,22.0,0.6562079919505364,1,20.0,0.6465011818153956,0,5.0,0.848938318237201,0,2.0,0.916001745653391,20,410.0
1860.0,18,371.0,5.013513513513513,7.878277144093405,0,2.0,0.9252349916103421,0,7.0,0.6423282870954574,4,69.0,0.05421770174677537,1,39.0,0.44104600374984937,6,151.0,0.17092373231665262,2,25.0,0.47465353203366945,0,2.0,0.47984283667339855,0,44.0,0.8327600294981141,3,68.0,0.3806480485081803,0,5.0,0.9245621259831424,0,2.0,0.9443569809280357,0,1.0,0.7328268527163644,1,31.0,0.3510208334306663,1,29.0,0.43294022056798154,0,9.0,0.8611068891109595,0,1.0,0.8622557298192051,18,485.0
1870.0,19,419.0,5.739726027397261,8.048530752306421,0,2.0,0.9217877683641054,1,15.0,0.512241159589898,4,107.0,0.3019616921195684,1,43.0,0.48951929261885885,5,82.0,0.03261506754638991,1,7.0,0.32014276516359985,1,12.0,0.46071505446805017,0,46.0,0.8128851066609558,3,95.0,0.5995728850285406,0,9.0,0.8570764907050072,0,2.0,0.4674205411302117,0,1.0,0.8564087335445038,1,41.0,0.4632522928683833,1,39.0,0.6173673249428843,0,9.0,0.653054982775267,1,8.0,0.0,19,518.0
1880.0,24,511.0,7.405797101449275,7.514009659793564,0,2.0,0.9277215819382407,2,35.0,0.2628186575287555,2,78.0,0.480946121734938,2,19.0,0.4691349928958555,3,84.0,0.24844803580349537,1,16.0,0.0,1,22.0,0.4154617145767375,1,55.0,0.7958650944775538,3,129.0,0.5795763163169346,1,10.0,0.5831401577772508,1,7.0,0.0,1,8.0,0.7194842793028875,1,51.0,0.0,1,50.0,0.7272171323606373,3,12.0,0.23932505879722704,1,18.0,0.6070877666065781,24,596.0
1890.0,26,677.0,9.273972602739725,7.144724592967761,0,2.0,0.9636759490127023,2,24.0,0.31738627874872155,2,98.0,0.0,1,21.0,0.3292778707761675,3,114.0,0.384911256966219,1,27.0,0.405612901351064,1,32.0,0.6770605380241783,2,9.0,0.30024140669907845,3,160.0,0.4972169568563947,1,16.0,0.4644322273825957,1,17.0,0.0,3,30.0,0.22257214956189933,1,62.0,0.6331893373102949,2,62.0,0.47544551807028984,1,14.0,0.7211767234853623,2,30.0,0.6480407978197862,26,718.0
1900.0,27,779.0,10.527027027027026,7.16744137762546,0,2.0,0.12433709384502035,1,14.0,0.4711677073417067,2,118.0,0.0,2,13.0,0.0008253715798658229,4,145.0,0.2348945034005808,1,39.0,0.651770259085176,1,42.0,0.7003418877477635,2,20.0,0.00015828078332928133,4,193.0,0.32347621114417985,0,4.0,0.6555696406481861,1,32.0,0.640706175200076,4,69.0,0.294151274669198,1,74.0,0.7489609349446888,1,13.0,0.3947536510490708,0,0.0,0.894480275600269,3,43.0,0.45962265801672875,27,821.0
1910.0,26,784.0,11.36231884057971,7.0962537364859495,0,0.0,0.3912689060232361,1,29.0,0.5723249295036624,0,0.0,1.0,2,33.0,0.2958552594288493,4,185.0,0.19834549027128007,1,49.0,0.6716241173377764,1,52.0,0.5950499802175258,1,27.0,0.48531615960116287,5,234.0,0.15505767437680393,1,13.0,0.6102934888781038,1,42.0,0.7674768272241013,4,110.0,0.43840818641012613,1,7.0,0.6155134559542154,2,32.0,0.0,1,1.0,0.46634917025628775,1,15.0,0.5437980950596568,26,829.0
1920.0,31,982.0,13.830985915492958,6.335022690150039,1,0.0,0.4557898712571149,1,39.0,0.7186608863413362,0,1.0,0.7258442568665074,2,53.0,0.46959194748100663,5,228.0,4.073825142716683e-06,2,61.0,0.57589972387726,2,67.0,0.0,1,39.0,0.622167600649613,5,256.0,1.7791394834446167e-06,1,22.0,0.23967349688619616,1,52.0,0.4111614624404588,3,88.0,0.4193737465257116,3,31.0,0.2342952899777439,2,52.0,0.0,1,11.0,0.0,1,26.0,0.685872020537167,31,1026.0
1930.0,23,536.0,7.768115942028985,7.511220912554875,0,5.0,0.8006478278713717,1,47.0,0.6329886790332213,0,3.0,0.9724694599731013,0,0.0,0.5190435465635873,1,46.0,0.7103801091793773,2,16.0,0.4718040159155387,0,0.0,1.0,1,54.0,0.6327724428523871,3,99.0,0.0,1,8.0,0.0,1,10.0,0.0,5,134.0,0.34517263706622575,3,57.0,0.24256426003126402,2,76.0,0.47320886912540994,1,23.0,0.4490052565781037,2,41.0,0.6269493553527145,23,619.0
1940.0,24,518.0,7.507246376811594,7.461377370228416,2,20.0,0.6666509684141942,3,59.0,0.24504764501472293,1,4.0,0.6299575695759795,0,0.0,1.0,1,42.0,0.7026564360223331,2,36.0,0.33195265930977474,0,0.0,1.0,1,17.0,0.4917139540831252,3,129.0,0.0,1,19.0,0.4798555479933475,1,25.0,0.6244823610760272,1,72.0,0.7502202415935926,4,90.0,0.18463472233806713,0,4.0,0.804020025034056,1,36.0,0.7042153683463395,3,64.0,0.30231369036471617,24,617.0
1950.0,24,563.0,8.159420289855072,7.435993940902441,1,32.0,0.6215649790158316,1,11.0,0.36462872143238934,4,31.0,0.3120839006041008,0,0.0,1.0,2,53.0,0.4727029752098522,2,41.0,0.0,0,2.0,0.9761851649454775,1,23.0,0.44256857486762785,3,159.0,0.0,1,29.0,0.31421628997198026,1,41.0,0.7656394514363989,0,3.0,0.949237454113287,3,99.0,0.24336624468284482,1,5.0,0.396535816076107,1,46.0,0.7769959876575057,3,84.0,0.3807395048356258,24,659.0
1960.0,19,370.0,5.522388059701493,8.024184686994868,2,45.0,0.556442025441345,1,23.0,0.7089629794909572,4,52.0,0.30680153213290295,0,0.0,1.0,1,10.0,0.482271609132992,2,61.0,0.30800626924074076,0,4.0,0.9823029036391556,2,40.0,0.0,0,0.0,1.0,1,8.0,0.0,0,13.0,0.8609537561358632,0,4.0,0.9644337575633121,2,63.0,0.5287874672992183,1,13.0,0.17857456204731975,1,54.0,0.33788987333635084,2,39.0,0.6047828797968142,19,429.0
1970.0,17,350.0,5.303030303030303,8.879677242657909,2,46.0,0.46575219786643257,1,35.0,0.7809994817370582,3,69.0,0.364674092897468,0,5.0,0.8481207463342813,1,1.0,0.0007601337109859635,1,27.0,0.45706588952757843,0,4.0,0.9174627331778504,0,0.0,1.0,0,0.0,1.0,1,22.0,0.6426190615453621,3,28.0,0.31265745164220676,1,8.0,0.6315921638163381,2,83.0,0.6869888525808555,0,1.0,0.9389648731571544,1,62.0,0.494911942502759,1,16.0,0.8144951988716457,17,407.0
1980.0,21,411.0,6.2272727272727275,7.964469060752725,2,66.0,0.5749276948970886,2,47.0,0.5117964124905009,4,105.0,0.0,0,5.0,0.9554835249769075,0,1.0,0.9191915689322867,1,3.0,0.34524742092714283,0,4.0,0.7409861524947813,0,0.0,1.0,0,2.0,0.9777051978454939,1,34.0,0.7198631588822442,2,31.0,0.4705249371456892,3,27.0,1.3150294827802818e-05,2,28.0,0.34217967534683696,0,1.0,0.9759652367971636,1,74.0,0.6498974114493207,3,37.0,0.5905156393694042,21,465.0
1990.0,19,387.0,6.241935483870968,8.386083435978716,2,67.0,0.25522221527254396,0,1.0,0.9537062201692651,3,116.0,0.23390933567661865,1,5.0,0.4538932856323675,0,1.0,0.9550616079742908,1,16.0,0.6927742162289379,0,2.0,0.9688462514916362,0,2.0,0.871741669372462,0,2.0,0.9661196671030197,1,5.0,0.4773158664650095,2,53.0,0.6426281567532345,0,0.0,1.0,4,50.0,0.09059407413393238,0,1.0,0.7018899193086444,1,83.0,0.449717613268755,4,29.0,0.5754263312374711,19,433.0
2000.0,16,274.0,4.349206349206349,8.592612047844606,3,27.0,0.0,1,8.0,0.6454358881998791,3,146.0,0.2423331701134663,1,12.0,0.0,1,4.0,0.487953533680533,1,26.0,0.5562512029048247,0,2.0,0.8859260933907542,0,2.0,0.983073355392927,1,4.0,0.4655779150176797,1,21.0,0.5723464099226486,2,13.0,0.5576619943943313,0,0.0,1.0,1,15.0,0.6334671421219883,0,0.0,1.0,0,2.0,0.5093403930089184,1,33.0,0.6749912717153578,16,315.0
2010.0,18,358.0,5.966666666666667,7.795743662475908,0,0.0,0.6803974869060487,1,10.0,0.606340260599193,3,178.0,0.1860505792129278,0,0.0,0.9730199339205668,1,14.0,0.46058959651277365,2,45.0,0.2522700170860876,1,5.0,0.6410279704174637,0,1.0,0.4243805182293318,1,2.0,1.2156139509154722e-05,2,41.0,0.5835405752897452,1,6.0,0.39583177072673364,0,1.0,0.7823131082703467,1,25.0,0.726620896007006,0,0.0,1.0,1,12.0,0.4898027161955477,4,56.0,0.3092091672683566,18,396.0
